year,state,quarter,gennme,prodnme,suppression,totalRX
2019,OH,4,Ambrisentan,AMBRISENTAN,T,0
2019,OH,4,Ambrisentan,LETAIRIS,F,21
2019,OH,4,Ambrisentan,LETAIRIS,T,0
2019,OH,4,Amiloride Hydrochloride,AMILORIDE HCL,F,392
2019,OH,4,Amiloride Hydrochloride,AMILORIDE HCL,T,0
2019,OH,4,Amiloride Hydrochloride/Hydrochlorothiazide,AMILORIDE HCL/HYDROCHLOROTHIAZIDE,F,48
2019,OH,4,Amiloride Hydrochloride/Hydrochlorothiazide,AMILORIDE HCL/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Amlodipine,KATERZIA,F,54
2019,OH,4,Amlodipine,KATERZIA,T,0
2019,OH,4,Amlodipine Besylate,AMLODIPINE BESYLATE,F,140745
2019,OH,4,Amlodipine Besylate,AMLODIPINE BESYLATE,T,0
2019,OH,4,Amlodipine Besylate,AMLODIPINE BESYLATE AVPAK,T,0
2019,OH,4,Amlodipine Besylate,NORVASC,T,0
2019,OH,4,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,F,3658
2019,OH,4,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,T,0
2019,OH,4,Amlodipine Besylate/Benazepril Hydrochloride,LOTREL,T,0
2019,OH,4,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,AMLODIPINE BESYLATE-HCTZ-OLMESARTAN MEDOXOMIL,T,0
2019,OH,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE,F,61
2019,OH,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Amlodipine Besylate/Olmesartan Medoxomil,AMLODIPINE BESYLATE-OLMESARTAN MEDOXOMIL,F,41
2019,OH,4,Amlodipine Besylate/Olmesartan Medoxomil,AMLODIPINE BESYLATE-OLMESARTAN MEDOXOMIL,T,0
2019,OH,4,Amlodipine Besylate/Olmesartan Medoxomil,AZOR,T,0
2019,OH,4,Amlodipine Besylate/Telmisartan,TELMISARTAN-AMLODIPINE BESYLATE,T,0
2019,OH,4,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,F,180
2019,OH,4,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,T,0
2019,OH,4,Amlodipine Besylate/Valsartan,EXFORGE,T,0
2019,OH,4,Atenolol,ATENOLOL,F,22884
2019,OH,4,Atenolol,ATENOLOL,T,0
2019,OH,4,Atenolol,TENORMIN,T,0
2019,OH,4,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,F,1565
2019,OH,4,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,T,0
2019,OH,4,Azilsartan Medoxomil/Chlorthalidone,EDARBYCLOR,F,55
2019,OH,4,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,F,2256
2019,OH,4,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,T,0
2019,OH,4,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,F,413
2019,OH,4,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Betaxolol Hydrochloride,BETAXOLOL,F,21
2019,OH,4,Betaxolol Hydrochloride,BETAXOLOL,T,0
2019,OH,4,Bisoprolol Fumarate,BISOPROLOL FUMARATE,F,1260
2019,OH,4,Bisoprolol Fumarate,BISOPROLOL FUMARATE,T,0
2019,OH,4,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,F,1916
2019,OH,4,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Bosentan,BOSENTAN,F,19
2019,OH,4,Bosentan,BOSENTAN,T,0
2019,OH,4,Bosentan,TRACLEER,T,0
2019,OH,4,Bumetanide,BUMETANIDE,F,4426
2019,OH,4,Bumetanide,BUMETANIDE,T,0
2019,OH,4,Bumetanide,BUMETANIDE NOVAPLUS,T,0
2019,OH,4,Candesartan Cilexetil,CANDESARTAN CILEXETIL,F,684
2019,OH,4,Candesartan Cilexetil,CANDESARTAN CILEXETIL,T,0
2019,OH,4,Candesartan Cilexetil/Hydrochlorothiazide,ATACAND HCT,T,0
2019,OH,4,Candesartan Cilexetil/Hydrochlorothiazide,CANDESARTAN CILEXETIL-HYDROCHLOROTHIAZIDE,F,141
2019,OH,4,Candesartan Cilexetil/Hydrochlorothiazide,CANDESARTAN CILEXETIL-HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Captopril,CAPTOPRIL,F,255
2019,OH,4,Captopril,CAPTOPRIL,T,0
2019,OH,4,Captopril/Hydrochlorothiazide,CAPTOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Carvedilol,CARVEDILOL,F,45611
2019,OH,4,Carvedilol,CARVEDILOL,T,0
2019,OH,4,Carvedilol,COREG,F,20
2019,OH,4,Carvedilol,COREG,T,0
2019,OH,4,Carvedilol Phosphate,CARVEDILOL,F,42
2019,OH,4,Carvedilol Phosphate,CARVEDILOL,T,0
2019,OH,4,Carvedilol Phosphate,COREG CR,T,0
2019,OH,4,Chlorothiazide,CHLOROTHIAZIDE,T,0
2019,OH,4,Chlorothiazide,DIURIL,F,144
2019,OH,4,Chlorthalidone,CHLORTHALIDONE,F,10814
2019,OH,4,Chlorthalidone,CHLORTHALIDONE,T,0
2019,OH,4,Clonidine Hydrochloride,CATAPRES,T,0
2019,OH,4,Clonidine Hydrochloride,CLONIDINE HCL,F,84108
2019,OH,4,Clonidine Hydrochloride,CLONIDINE HCL,T,0
2019,OH,4,Clonidine Hydrochloride,DURACLON,T,0
2019,OH,4,Diltiazem Hydrochloride,CARDIZEM,T,0
2019,OH,4,Diltiazem Hydrochloride,CARDIZEM CD,T,0
2019,OH,4,Diltiazem Hydrochloride,CARDIZEM LA,F,106
2019,OH,4,Diltiazem Hydrochloride,CARDIZEM LA,T,0
2019,OH,4,Diltiazem Hydrochloride,CARTIA XT,F,2800
2019,OH,4,Diltiazem Hydrochloride,CARTIA XT,T,0
2019,OH,4,Diltiazem Hydrochloride,DILT-XR,F,876
2019,OH,4,Diltiazem Hydrochloride,DILT-XR,T,0
2019,OH,4,Diltiazem Hydrochloride,DILTIAZEM,T,0
2019,OH,4,Diltiazem Hydrochloride,DILTIAZEM HCL,F,9636
2019,OH,4,Diltiazem Hydrochloride,DILTIAZEM HCL,T,0
2019,OH,4,Diltiazem Hydrochloride,DILTIAZEM HCL CD,F,153
2019,OH,4,Diltiazem Hydrochloride,DILTIAZEM HCL CD,T,0
2019,OH,4,Diltiazem Hydrochloride,MATZIM LA,F,31
2019,OH,4,Diltiazem Hydrochloride,MATZIM LA,T,0
2019,OH,4,Diltiazem Hydrochloride,TAZTIA XT,T,0
2019,OH,4,Doxazosin Mesylate,CARDURA XL,T,0
2019,OH,4,Doxazosin Mesylate,DOXAZOSIN,F,94
2019,OH,4,Doxazosin Mesylate,DOXAZOSIN,T,0
2019,OH,4,Doxazosin Mesylate,DOXAZOSIN MESYLATE,F,3382
2019,OH,4,Doxazosin Mesylate,DOXAZOSIN MESYLATE,T,0
2019,OH,4,Enalapril Maleate,ENALAPRIL MALEATE,F,4820
2019,OH,4,Enalapril Maleate,ENALAPRIL MALEATE,T,0
2019,OH,4,Enalapril Maleate,EPANED,F,606
2019,OH,4,Enalapril Maleate,VASOTEC,T,0
2019,OH,4,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL MALEATE-HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,F,280
2019,OH,4,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,T,0
2019,OH,4,Eplerenone,EPLERENONE,F,512
2019,OH,4,Eplerenone,EPLERENONE,T,0
2019,OH,4,Felodipine,FELODIPINE,F,152
2019,OH,4,Felodipine,FELODIPINE,T,0
2019,OH,4,Fosinopril Sodium,FOSINOPRIL SODIUM,F,64
2019,OH,4,Fosinopril Sodium,FOSINOPRIL SODIUM,T,0
2019,OH,4,Fosinopril Sodium/Hydrochlorothiazide,FOSINOPRIL SODIUM-HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Furosemide,FUROSEMIDE,F,64876
2019,OH,4,Furosemide,FUROSEMIDE,T,0
2019,OH,4,Furosemide,FUROSEMIDE NOVAPLUS,F,580
2019,OH,4,Furosemide,FUROSEMIDE NOVAPLUS,T,0
2019,OH,4,Furosemide,LASIX,T,0
2019,OH,4,Furosemide,PREMIERPRO RX FUROSEMIDE,F,250
2019,OH,4,Furosemide,PREMIERPRO RX FUROSEMIDE,T,0
2019,OH,4,Guanfacine Hydrochloride,GUANFACINE HCL,F,47018
2019,OH,4,Guanfacine Hydrochloride,GUANFACINE HCL,T,0
2019,OH,4,Guanfacine Hydrochloride,INTUNIV,F,146
2019,OH,4,Guanfacine Hydrochloride,INTUNIV,T,0
2019,OH,4,Hydralazine Hydrochloride,HYDRALAZINE HCL,F,13609
2019,OH,4,Hydralazine Hydrochloride,HYDRALAZINE HCL,T,0
2019,OH,4,Hydralazine Hydrochloride/Isosorbide Dinitrate,BIDIL,F,18
2019,OH,4,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,F,85945
2019,OH,4,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Irbesartan,AVALIDE,T,0
2019,OH,4,Hydrochlorothiazide/Irbesartan,IRBESARTAN/HYDROCHLOROTHIAZIDE,F,478
2019,OH,4,Hydrochlorothiazide/Irbesartan,IRBESARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,F,41128
2019,OH,4,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Losartan Potassium,HYZAAR,T,0
2019,OH,4,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,F,12444
2019,OH,4,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Methyldopa,METHYLDOPA/HCTZ,T,0
2019,OH,4,Hydrochlorothiazide/Metoprolol Tartrate,METOPROLOL TARTRATE/HYDROCHLOROTHIAZIDE,F,268
2019,OH,4,Hydrochlorothiazide/Metoprolol Tartrate,METOPROLOL TARTRATE/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Propranolol Hydrochloride,PROPRANOLOL/HCTZ,T,0
2019,OH,4,Hydrochlorothiazide/Quinapril Hydrochloride,QUINAPRIL HCL/HYDROCHLOROTHIAZIDE,F,129
2019,OH,4,Hydrochlorothiazide/Quinapril Hydrochloride,QUINAPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Spironolactone,ALDACTAZIDE,F,16
2019,OH,4,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,F,651
2019,OH,4,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Telmisartan,MICARDIS HCT,T,0
2019,OH,4,Hydrochlorothiazide/Telmisartan,TELMISARTAN/HYDROCHLOROTHIAZIDE,F,181
2019,OH,4,Hydrochlorothiazide/Telmisartan,TELMISARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,F,12047
2019,OH,4,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Hydrochlorothiazide/Valsartan,DIOVAN HCT,T,0
2019,OH,4,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,F,2248
2019,OH,4,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,OH,4,Indapamide,INDAPAMIDE,F,492
2019,OH,4,Indapamide,INDAPAMIDE,T,0
2019,OH,4,Irbesartan,IRBESARTAN,F,1718
2019,OH,4,Irbesartan,IRBESARTAN,T,0
2019,OH,4,Irbesartan,IRBESARTAN AVPAK,T,0
2019,OH,4,Isradipine,ISRADIPINE,T,0
2019,OH,4,Labetalol Hydrochloride,LABETALOL HCL,F,6976
2019,OH,4,Labetalol Hydrochloride,LABETALOL HCL,T,0
2019,OH,4,Lisinopril,LISINOPRIL,F,179266
2019,OH,4,Lisinopril,LISINOPRIL,T,0
2019,OH,4,Lisinopril,QBRELIS,F,31
2019,OH,4,Lisinopril,QBRELIS,T,0
2019,OH,4,Lisinopril,ZESTRIL,T,0
2019,OH,4,Losartan Potassium,COZAAR,T,0
2019,OH,4,Losartan Potassium,LOSARTAN POTASSIUM,F,67690
2019,OH,4,Losartan Potassium,LOSARTAN POTASSIUM,T,0
2019,OH,4,Macitentan,OPSUMIT,F,165
2019,OH,4,Methyldopa,METHYLDOPA,F,196
2019,OH,4,Methyldopa,METHYLDOPA,T,0
2019,OH,4,Metolazone,METOLAZONE,F,1803
2019,OH,4,Metolazone,METOLAZONE,T,0
2019,OH,4,Metoprolol Succinate,KAPSPARGO SPRINKLE,F,21
2019,OH,4,Metoprolol Succinate,KAPSPARGO SPRINKLE,T,0
2019,OH,4,Metoprolol Succinate,METOPROLOL SUCCINATE,F,69572
2019,OH,4,Metoprolol Succinate,METOPROLOL SUCCINATE,T,0
2019,OH,4,Metoprolol Succinate,TOPROL XL,F,56
2019,OH,4,Metoprolol Succinate,TOPROL XL,T,0
2019,OH,4,Metoprolol Tartrate,METOPROLOL TARTRATE,F,67656
2019,OH,4,Metoprolol Tartrate,METOPROLOL TARTRATE,T,0
2019,OH,4,Metyrosine,DEMSER,T,0
2019,OH,4,Minoxidil,MINOXIDIL,F,466
2019,OH,4,Minoxidil,MINOXIDIL,T,0
2019,OH,4,Moexipril Hydrochloride,MOEXIPRIL HYDROCHLORIDE,T,0
2019,OH,4,Nadolol,CORGARD,T,0
2019,OH,4,Nadolol,NADOLOL,F,2803
2019,OH,4,Nadolol,NADOLOL,T,0
2019,OH,4,Nebivolol Hydrochloride,BYSTOLIC,F,1230
2019,OH,4,Nebivolol Hydrochloride,BYSTOLIC,T,0
2019,OH,4,Nicardipine Hydrochloride,NICARDIPINE HCL,T,0
2019,OH,4,Nifedipine,NIFEDIPINE,F,10251
2019,OH,4,Nifedipine,NIFEDIPINE,T,0
2019,OH,4,Nimodipine,NIMODIPINE,T,0
2019,OH,4,Nisoldipine,NISOLDIPINE,T,0
2019,OH,4,Perindopril Erbumine,PERINDOPRIL ERBUMINE,T,0
2019,OH,4,Pindolol,PINDOLOL,F,19
2019,OH,4,Pindolol,PINDOLOL,T,0
2019,OH,4,Prazosin Hydrochloride,MINIPRESS,T,0
2019,OH,4,Prazosin Hydrochloride,PRAZOSIN HCL,F,24611
2019,OH,4,Prazosin Hydrochloride,PRAZOSIN HCL,T,0
2019,OH,4,Propranolol Hydrochloride,HEMANGEOL,F,17
2019,OH,4,Propranolol Hydrochloride,INDERAL LA,T,0
2019,OH,4,Propranolol Hydrochloride,INDERAL XL,T,0
2019,OH,4,Propranolol Hydrochloride,INNOPRAN XL,T,0
2019,OH,4,Propranolol Hydrochloride,PROPRANOLOL HCL,F,31417
2019,OH,4,Propranolol Hydrochloride,PROPRANOLOL HCL,T,0
2019,OH,4,Propranolol Hydrochloride,PROPRANOLOL HCL AVPAK,T,0
2019,OH,4,Quinapril Hydrochloride,QUINAPRIL,F,607
2019,OH,4,Quinapril Hydrochloride,QUINAPRIL,T,0
2019,OH,4,Ramipril,ALTACE,T,0
2019,OH,4,Ramipril,RAMIPRIL,F,1432
2019,OH,4,Ramipril,RAMIPRIL,T,0
2019,OH,4,Riociguat,ADEMPAS,F,50
2019,OH,4,Riociguat,ADEMPAS,T,0
2019,OH,4,Sacubitril/Valsartan,ENTRESTO,F,3679
2019,OH,4,Sacubitril/Valsartan,ENTRESTO,T,0
2019,OH,4,Sotalol Hydrochloride,BETAPACE,T,0
2019,OH,4,Sotalol Hydrochloride,SORINE,T,0
2019,OH,4,Sotalol Hydrochloride,SOTALOL HCL,F,1601
2019,OH,4,Sotalol Hydrochloride,SOTALOL HCL,T,0
2019,OH,4,Sotalol Hydrochloride,SOTALOL HCL AF,F,61
2019,OH,4,Sotalol Hydrochloride,SOTALOL HCL AF,T,0
2019,OH,4,Sotalol Hydrochloride,SOTYLIZE,T,0
2019,OH,4,Spironolactone,ALDACTONE,T,0
2019,OH,4,Spironolactone,CAROSPIR,F,53
2019,OH,4,Spironolactone,CAROSPIR,T,0
2019,OH,4,Spironolactone,SPIRONOLACTONE,F,32731
2019,OH,4,Spironolactone,SPIRONOLACTONE,T,0
2019,OH,4,Telmisartan,MICARDIS,T,0
2019,OH,4,Telmisartan,TELMISARTAN,F,672
2019,OH,4,Telmisartan,TELMISARTAN,T,0
2019,OH,4,Timolol Maleate,TIMOLOL MALEATE,T,0
2019,OH,4,Tolvaptan,SAMSCA,F,13
2019,OH,4,Tolvaptan,SAMSCA,T,0
2019,OH,4,Tolvaptan;Tolvaptan,JYNARQUE 45/15,F,44
2019,OH,4,Tolvaptan;Tolvaptan,JYNARQUE 60/30,T,0
2019,OH,4,Tolvaptan;Tolvaptan,JYNARQUE 90/30,T,0
2019,OH,4,Torsemide,TORSEMIDE,F,5878
2019,OH,4,Torsemide,TORSEMIDE,T,0
2019,OH,4,Torsemide,TORSEMIDE AVPAK,T,0
2019,OH,4,Trandolapril,TRANDOLAPRIL,T,0
2019,OH,4,Trandolapril/Verapamil Hydrochloride,TRANDOLAPRIL/VERAPAMIL HCL,T,0
2019,OH,4,Triamterene,TRIAMTERENE,T,0
2019,OH,4,Valsartan,DIOVAN,F,14
2019,OH,4,Valsartan,DIOVAN,T,0
2019,OH,4,Valsartan,VALSARTAN,F,3728
2019,OH,4,Valsartan,VALSARTAN,T,0
2019,OH,4,Verapamil Hydrochloride,VERAPAMIL HCL,F,6364
2019,OH,4,Verapamil Hydrochloride,VERAPAMIL HCL,T,0
2019,OK,1,Acebutolol Hydrochloride,ACEBUTOLOL HCL,T,0
2019,OK,1,Aliskiren,TEKTURNA,T,0
2019,OK,1,Ambrisentan,LETAIRIS,F,20
2019,OK,1,Ambrisentan,LETAIRIS,T,0
2019,OK,1,Amiloride Hydrochloride,AMILORIDE HCL,F,25
2019,OK,1,Amiloride Hydrochloride,AMILORIDE HCL,T,0
2019,OK,1,Amiloride Hydrochloride/Hydrochlorothiazide,AMILORIDE HCL/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Amlodipine Besylate,AMLODIPINE BESYLATE,F,6282
2019,OK,1,Amlodipine Besylate,AMLODIPINE BESYLATE,T,0
2019,OK,1,Amlodipine Besylate,AMLODIPINE BESYLATE AVPAK,T,0
2019,OK,1,Amlodipine Besylate,NORVASC,T,0
2019,OK,1,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,F,62
2019,OK,1,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,T,0
2019,OK,1,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,AMLODIPINE BESYLATE-HCTZ-OLMESARTAN MEDOXOMIL,T,0
2019,OK,1,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,EXFORGE HCT,T,0
2019,OK,1,Amlodipine Besylate/Olmesartan Medoxomil,AMLODIPINE BESYLATE-OLMESARTAN MEDOXOMIL,T,0
2019,OK,1,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,T,0
2019,OK,1,Atenolol,ATENOLOL,F,1293
2019,OK,1,Atenolol,ATENOLOL,T,0
2019,OK,1,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,F,70
2019,OK,1,Azilsartan Medoxomil/Chlorthalidone,EDARBYCLOR,T,0
2019,OK,1,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,F,153
2019,OK,1,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,T,0
2019,OK,1,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Bisoprolol Fumarate,BISOPROLOL FUMARATE,F,79
2019,OK,1,Bisoprolol Fumarate,BISOPROLOL FUMARATE,T,0
2019,OK,1,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,F,87
2019,OK,1,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL/HCTZ,T,0
2019,OK,1,Bosentan,TRACLEER,F,29
2019,OK,1,Bosentan,TRACLEER,T,0
2019,OK,1,Bumetanide,BUMETANIDE,F,110
2019,OK,1,Bumetanide,BUMETANIDE,T,0
2019,OK,1,Candesartan Cilexetil,CANDESARTAN CILEXETIL,T,0
2019,OK,1,Captopril,CAPTOPRIL,F,32
2019,OK,1,Captopril,CAPTOPRIL,T,0
2019,OK,1,Captopril/Hydrochlorothiazide,CAPTOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Carvedilol,CARVEDILOL,F,3537
2019,OK,1,Carvedilol,CARVEDILOL,T,0
2019,OK,1,Carvedilol,COREG,T,0
2019,OK,1,Carvedilol Phosphate,CARVEDILOL,T,0
2019,OK,1,Carvedilol Phosphate,COREG CR,T,0
2019,OK,1,Chlorothiazide,CHLOROTHIAZIDE,T,0
2019,OK,1,Chlorothiazide,DIURIL,F,85
2019,OK,1,Chlorthalidone,CHLORTHALIDONE,F,376
2019,OK,1,Chlorthalidone,CHLORTHALIDONE,T,0
2019,OK,1,Clonidine Hydrochloride,CLONIDINE HCL,F,20691
2019,OK,1,Clonidine Hydrochloride,CLONIDINE HCL,T,0
2019,OK,1,Diltiazem Hydrochloride,CARDIZEM LA,T,0
2019,OK,1,Diltiazem Hydrochloride,CARTIA XT,F,266
2019,OK,1,Diltiazem Hydrochloride,CARTIA XT,T,0
2019,OK,1,Diltiazem Hydrochloride,DILT-XR,F,33
2019,OK,1,Diltiazem Hydrochloride,DILT-XR,T,0
2019,OK,1,Diltiazem Hydrochloride,DILTIAZEM,T,0
2019,OK,1,Diltiazem Hydrochloride,DILTIAZEM HCL,F,393
2019,OK,1,Diltiazem Hydrochloride,DILTIAZEM HCL,T,0
2019,OK,1,Diltiazem Hydrochloride,DILTIAZEM HCL CD,T,0
2019,OK,1,Diltiazem Hydrochloride,MATZIM LA,T,0
2019,OK,1,Diltiazem Hydrochloride,TAZTIA XT,T,0
2019,OK,1,Doxazosin Mesylate,DOXAZOSIN,F,33
2019,OK,1,Doxazosin Mesylate,DOXAZOSIN,T,0
2019,OK,1,Doxazosin Mesylate,DOXAZOSIN MESYLATE,F,347
2019,OK,1,Doxazosin Mesylate,DOXAZOSIN MESYLATE,T,0
2019,OK,1,Enalapril Maleate,ENALAPRIL MALEATE,F,773
2019,OK,1,Enalapril Maleate,ENALAPRIL MALEATE,T,0
2019,OK,1,Enalapril Maleate,EPANED,F,242
2019,OK,1,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL MALEATE-HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,F,15
2019,OK,1,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,T,0
2019,OK,1,Eplerenone,EPLERENONE,T,0
2019,OK,1,Felodipine,FELODIPINE,T,0
2019,OK,1,Fosinopril Sodium,FOSINOPRIL SODIUM,T,0
2019,OK,1,Furosemide,FUROSEMIDE,F,4793
2019,OK,1,Furosemide,FUROSEMIDE,T,0
2019,OK,1,Furosemide,FUROSEMIDE NOVAPLUS,T,0
2019,OK,1,Furosemide,PREMIERPRO RX FUROSEMIDE,T,0
2019,OK,1,Guanfacine Hydrochloride,GUANFACINE HCL,F,18382
2019,OK,1,Guanfacine Hydrochloride,GUANFACINE HCL,T,0
2019,OK,1,Guanfacine Hydrochloride,GUANFACINE HCL AVPAK,T,0
2019,OK,1,Guanfacine Hydrochloride,INTUNIV,F,20
2019,OK,1,Guanfacine Hydrochloride,INTUNIV,T,0
2019,OK,1,Hydralazine Hydrochloride,HYDRALAZINE HCL,F,883
2019,OK,1,Hydralazine Hydrochloride,HYDRALAZINE HCL,T,0
2019,OK,1,Hydralazine Hydrochloride/Isosorbide Dinitrate,BIDIL,F,19
2019,OK,1,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,F,3470
2019,OK,1,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Irbesartan,IRBESARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,F,2599
2019,OK,1,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,F,622
2019,OK,1,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Methyldopa,METHYLDOPA/HCTZ,T,0
2019,OK,1,Hydrochlorothiazide/Metoprolol Succinate,DUTOPROL,T,0
2019,OK,1,Hydrochlorothiazide/Metoprolol Tartrate,METOPROLOL TARTRATE/HYDROCHLOROTHIAZIDE,F,15
2019,OK,1,Hydrochlorothiazide/Metoprolol Tartrate,METOPROLOL TARTRATE/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Propranolol Hydrochloride,PROPRANOLOL/HCTZ,T,0
2019,OK,1,Hydrochlorothiazide/Quinapril Hydrochloride,QUINAPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,F,24
2019,OK,1,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Telmisartan,TELMISARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,F,199
2019,OK,1,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,OK,1,Indapamide,INDAPAMIDE,T,0
2019,OK,1,Irbesartan,IRBESARTAN,F,22
2019,OK,1,Irbesartan,IRBESARTAN,T,0
